X,Y
29.01,428.32
28.86,432.97
15.03,464.91
24.43,434.71
28.47,434.12
11.35,472.32
13.1,460.34
24.39,447.7
27.24,445.25
26.85,438.01
22.97,440.81
32.81,433.37
9.21,478.96
29.92,438.99
27.52,439.01
7.32,484.21
17.28,463.28
26.7,430.21
32.31,450.13
15.43,467.21
9.29,483.74
23.58,440.44
25.23,442.64
18.22,451.04
11.75,466.56
22.52,443.49
12.82,467.48
18.4,462.05
19.87,456.03
10.12,476.03
21.25,455.72
11.46,475.51
31.33,435.77
9.34,471.04
29.32,432.17
27.29,437.26
21.34,450.74
9.75,479.45
31.1,429.74
20.61,449.72
12.72,471.23
32.88,431.74
8.76,483.79
11.31,471.26
28.51,438.28
20.51,448
27.47,437.45
26.88,440.13
12.87,469.44
15.01,465.84
11.48,470.39
21.79,449.99
21,451.89
27.05,441.39
16.64,456.79
27.97,441.7
22.71,445.1
7.65,482.56
32.18,435.58
19.93,456.53
35.56,429.69
26.63,440.95
20.61,446.34
22.34,444.39
23.38,443.8
23.26,440.37
10.1,471.59
27.61,441.18
20.42,452.08
19.99,455.28
23.79,443.19
15.76,459.67
18.94,451.38
14.54,470.19
24.61,437.01
13.43,471.77
19.72,446.84
13.92,471.81
20.06,455.99
12.22,477.07
12.08,467.54
7.52,481.54
29.09,427.3
8.07,467.56
20.27,450.71
25.01,441.3
27.1,431.51
24.4,438.76
30.47,432.51
14.62,461.88
26.08,441.32
22.64,449.79
20.32,443.59
10.11,470.35
29.52,433.82
32.16,433.29
12.43,468.01
25.59,435.84
6.4,488.82
23.95,431.87
31.85,435.94
23.51,435.78
15.49,460.32
28.13,436.61
12.11,469.93
10.11,478.71
4.23,489
13.57,464.23
15.65,461.69
24.81,439.33
7.16,486.12
19.68,452.04
10.93,479.83
23.05,446.05
26.92,435.17
31.82,431.23
15.64,462.55
25.63,439.2
20.03,441.54
23.33,440.04
25.13,437.8
19.47,450.17
15.92,460.45
20.41,447.06
10.12,477.67
29.45,432.53
29.09,443.27
20.55,448.66
28.32,436.97
10.78,478.88
25.76,437
24.54,445.11
22.43,442.85
13.94,468.06
28.83,437.99
28.62,432.71
18.19,466.86
15.69,462.18
12.75,465.86
23.01,450.67
30.84,432.03
24.7,454.42
30.52,431.14
34.51,439.8
16.9,459.87
32.02,426.55
13.56,475.89
19.81,449.07
5.95,479.2
27.77,438.7
12.52,464.71
29.81,430.67
15.43,470.74
14.56,471.72
13.18,468.36
9.06,473.37
22.42,451.64
22.2,445.6
27.63,434.22
19.72,458.07
23.08,441.44
18.12,453.55
28.56,437.45
17.29,460.66
31.92,425.19
15.43,463.44
10.59,477.49
15.6,461.38
28.64,434.4
20.61,449.38
29.23,439.61
25.86,436.06
34.65,427.69
23.07,447.49
28.95,432.39
32.13,436.3
30.01,436.91
27.36,439.14
24.22,438.88
30.82,432.22
7,483.92
9.45,476.02
30.08,432.1
22.65,445.36
19.06,455.7
13.81,464.23
34.61,438.56
15.78,461.07
26.75,434.57
13.24,477.22
15.63,472.15
19.79,451.37
18.48,461.49
26.8,438.56
8.99,478.95
9.99,475.85
26.95,436.54
24.33,449.07
23.61,443.5
24.8,436.17
26.2,440.89
18.2,463.47
9.12,482.95
23.19,446.44
9.86,481.87
13.78,466.41
25.91,441.74
9.66,481.14
31.4,433.42
26.31,440.1
10.68,476.22
10.76,490.78
18.58,454.26
31.31,440.38
21.11,446.02
8.44,486.15
24.05,442.16
14.32,457.92
10.31,474.16
27.98,435.32
31.01,425.69
22.4,446.91
17.12,451.67
14.4,462.78
14.22,465
30.15,426.8
6.12,487.24
25.15,436
24.77,432.27
27.08,447.24
24.45,445.01
12.03,474.94
17.08,449.98
28.52,441.98
15.12,464.78
7.76,483.8
20.1,444.71
24.8,441.34
26.06,442.24
27.2,430.32
20.37,453.94
29.57,427.62
23.41,454.68
25.93,444.04
23.26,446.87
23.43,454.86
28.04,436.37
23.68,438.65
30.33,430.1
14.04,471.81
13.87,465.48
4.93,486.39
15.69,468.43
26.45,438.36
10.31,473.74
6.74,484.18
32.95,425.89
22.12,434.42
24.32,435.34
7.89,477.27
21.62,448.52
15.44,469.28
11.93,474.57
16.48,465.64
30.04,435.17
21.01,450.99
21.89,459.45
17.89,467.59
27.59,437.98
15.3,463.7
16.84,466.06
30.44,429.34
29.63,438.64
27.5,438.81
24.22,449.11
25.13,445.59
8.95,478.07
6.71,486.58
27.88,429.62
23.02,439.4
8.64,482.15
6.58,488.22
29.3,429.42
7.64,481.53
21.04,443.44
30.12,435.85
24.03,445.84
12.29,468.75
21.61,451.02
10.4,492.09
19.89,453.09
13.92,461.45
13.96,468.82
15.48,463.92
21.47,448.31
22.63,448.38
18.92,451.51
26.54,432.56
9.46,480.82
10.06,477.82
20.8,443.77
30.57,438.49
19.58,458.28
5.82,482.67
31.44,433.59
23.12,442.21
6.29,485.8
15.35,455.54
22.37,449.08
25.43,436.1
7.61,478.55
27.42,440.52
17.36,458.66
21.43,449.12
32.42,439.01
29.87,431.8
22.99,449.4
24.2,446.87
13.07,461.71
20.08,450.98
23.49,437.01
25.89,443.82
21.37,444.74
27.58,441.3
16.07,471.36
19.08,451.33
28.83,430.01
20.92,449.09
15.25,471.05
25.07,442.44
27.94,428.67
10.23,479.48
27.57,440.12
11.44,477.68
5.37,494.21
29.64,438.12
32.29,430.58
28,427.71
31.63,437.54
9.05,479.43
12.47,469.56
10.03,473.26
24.35,438.4
21.41,442.85
13.74,470.06
27.84,432.19
26.73,438.17
21.36,445.91
13.45,473.96
22.67,453.47
23.34,441.14
23.35,456.3
13.98,474.46
28.43,439.26
23.86,446.67
6.15,482.49
14.67,460.47
9.77,477.56
24.19,458.31
24.73,437.93
6.29,478.29
13.86,471.63
24.32,442.78
27.62,428.76
18.25,462.78
26.77,434.35
26.94,443.9
14.03,457.98
9.34,477.36
27.36,436.06
7.76,480.7
26.12,438.52
24.57,434.93
22.05,447.37
13.61,475.23
21.73,439.01
25.21,446.68
12.63,461.09
28.85,437.79
35.2,434.37
8.13,486.19
23.6,440.66
31.62,439.09
12.76,461.61
31.68,434.61
24.01,436.32
13.5,471.34
28.37,437.64
27.89,430.75
15.91,458.15
19.19,449.52
10.67,483.9
13.51,464.86
23.1,434.58
16.09,460.56
7.14,482.82
31.42,430.78
28.85,436.15
6.81,482.21
24.33,447.43
10.63,477.19
26.12,433.67
8.93,472.77
11.21,474.03
22.26,440.21
10.03,478.79
23.42,441.8
13.39,474.7
12,471.42
14.44,472.95
17.04,462.48
32.42,436.26
14.85,469.3
5.76,494.67
5.63,486.83
6.5,486.78
16.96,460.57
16.7,455.93
18.31,455.5
14.62,464.51
26.82,437.84
18.92,453.72
22.25,451.04
18.15,464.44
13.27,473.88
29.01,446.22
31.12,431.92
24.78,448.51
14.95,459.31
24.58,437.16
7.94,480.53
19.92,455.57
5.81,479.66
10.15,474.87
12.05,464.14
16.02,466.15
21.17,454.15
10.57,475.6
11.34,472.13
31.55,435.01
25.54,448.57
22.24,443.76
9.02,478.32
11.06,473.85
32.19,425.21
8.71,477.94
24.38,444.36
16.37,460.14
21.36,456.85
3.99,490.91
7.4,486.81
28.32,433.82
31.51,430.11
23.43,441.6
30.66,439.55
17.82,457.35
8.05,482.17
12.85,463.74
26.74,438.06
28.23,435.76
22.5,440.73
11.5,467.74
12.35,471.65
17.46,461.01
24.44,443.5
26.04,433.78
29.12,435.2
25.95,445.5
8.03,492.26
12.19,474.91
20.13,459.15
25.59,435.48
25.52,433.42
14.68,469.25
20.08,451.21
21.62,444.16
14.1,465.22
30.09,430.3
26.2,430.22
28.44,433.44
24.93,437.35
23.86,444.38
29.59,426.62
15.92,464.14
18.18,455.57
14.79,456.97
32.33,427.84
13.32,466.3
23.67,434.47
22.99,449.7
29.25,430.45
15.27,464.49
23.63,438.21
22.91,446.19
11.75,470.44
13.73,464.94
30.76,431.67
27.69,442.84
23.96,449.23
22.88,441.76
20.58,467.76
28.05,449.73
21.36,448.13
9.09,478.98
24.97,453.26
25.28,432.26
31.43,426.15
22.41,441.51
13.05,473.4
18.37,454.37
16,462.33
31.95,426.37
20.54,442.86
30.17,430.3
13.7,468.79
12.36,465.14
25.21,454.64
11.59,474.46
20.29,448.22
24.37,440.29
8.23,484.67
26.63,436.03
27.84,436.37
15.55,457.36
10.45,469.22
22.52,435.02
22.18,440.94
10.38,481.3
10.99,469.34
28.91,437.53
25.91,432.07
12.93,474.88
28.46,438.02
16.95,453.2
31.54,433.02
6.93,494.61
18.73,454.71
14.47,466.25
12.54,479.65
25.33,435.23
18.87,458.64
8.68,480.73
15.98,462.77
25.75,433.64
8.66,479.62
30.53,437.89
9.62,467.34
24.13,453.19
11.43,477.5
28.84,436.42
16.88,462.7
19.11,454.16
25.18,440.27
12.24,475.32
8.94,483.53
21.12,462.41
11.5,476.46
7.93,476.37
18.41,463.2
29.03,434.11
13.48,470.66
13.49,468.46
7.51,485.38
7.87,486.2
22.18,455.4
14.39,472.43
14.85,467.42
30.31,439.11
20.92,453.96
22.47,444.5
9.39,473.05
13.7,467.9
22.08,441.57
12.39,468.43
26.34,439.22
20.07,461.25
14.66,466.87
16.77,460.16
25.1,444.99
27.92,437.51
10.02,473.22
25.5,442.65
28.75,437.94
6.71,483.11
18.24,464.13
26.34,437.52
8.12,483.55
21.94,449.36
11.75,472.43
24.26,459.65
14.76,464.14
11.68,471.8
25.55,439.37
16.32,463.57
19.62,456.02
18.28,458.59
12.24,473.26
10.77,477.81
8.6,481.86
16.77,458.22
12.74,466.09
28.31,428.46
19.28,448.91
21.8,448.66
20.21,451.46
25.5,440.01
11.18,472.02
28.88,428.61
8.87,472.45
15.85,469.4
26.14,428.91
21.86,452.77
20.71,457.4
7.04,488
32.48,438.17
21.67,442.33
7.68,477.84
33.45,435.48
27.52,444.83
32.48,434.13
15.11,466.25
12.41,473.59
31.24,430.44
12.79,466.91
25.71,438.16
28.9,431.52
5.66,475.54
13.12,462.7
28.15,431.75
32.37,426.76
22.53,440.96
9.66,482.2
21.87,453.62
17.41,461.47
29.65,434.67
11.97,472.82
22.1,447
14.08,475.15
26.81,435.56
24.87,440.79
9.04,479.53
24.38,444.59
30.16,433.54
5.97,489.03
22.46,442.57
14.12,472.88
24.57,455.72
21.58,451.88
19.3,456.62
22.43,443.74
30.91,434.94
16.02,456.35
24.14,440.17
16.05,463.06
22.7,448.76
8.83,479.86
24.61,438.51
30.61,429.1
5.68,487.58
7.98,479.78
5.49,490.84
26.31,432.92
16.27,454.88
12.73,472.94
20.28,452.45
4.96,486.09
8.07,485.18
8.74,481.07
20.25,455.13
20.13,453.49
18.99,463.48
24.4,435.47
6.17,491.54
22.49,455.12
22.04,447.27
21.81,444.52
10.16,465.05
10.07,477.52
23.61,441.57
23.34,445.24
15.02,460.82
7.6,475.32
25.42,442.6
23.71,439.66
32.33,427.29
6.49,489.22
7.57,481.98
13.89,466.74
8.9,479.03
15.49,464.24
23.74,447.31
26.02,440.12
8.61,477.13
13.31,462.87
22.93,438.34
22.83,438
24.52,439.55
30.55,429.56
17.36,466.36
24.21,433.42
27.19,444.54
19.05,451
23.34,455.82
32.69,431.76
8.73,479.25
10.41,474.7
22.28,448.97
25.14,437.4
18.26,428.67
23.74,445.47
31.46,425.68
31.68,429.55
26.62,430.22
21.47,448.11
13.47,463.67
14.8,461.97
31.12,425.21
29.2,441.9
12.42,471.1
17.51,457.45
13.87,471.12
25.07,438.55
12.88,470.89
23.31,452.65
12.33,472.49
20.51,452.39
16.2,460.87
29.6,434.64
25.94,433.38
7.73,482.39
15.08,461.6
9.83,478.21
27.44,441.75
12.01,469.08
20.99,449.07
5.4,485.86
7.87,486.57
20.78,452.3
31.26,438.03
20.03,449.31
23.34,443.68
23.14,442.59
29.75,433.63
21.93,449.17
9.93,480.54
18.7,458.06
15.67,462.09
23.62,445.55
6.22,483.55
24.66,444.37
11.94,468.53
7.11,486.11
21.54,454.32
29.45,433.04
31.85,428.72
27.3,442.78
13.51,466.46
16.73,464.46
25.45,445.61
12.88,474.94
22.29,461.23
12.07,475.96
18.21,455.88
17.53,470.63
23.66,444.27
14.18,471.52
13.85,471.45
10.06,473.51
26.89,435.56
7.72,478.34
27.06,442.15
20.18,462.8
18.51,459.11
13.6,470.69
33.42,427.66
13.79,462.25
15.12,462.59
33.41,432.9
15.99,465.96
17.65,450.93
23.68,451.67
